CustomerID,CustomerName,Gender,DOB,City,State,Phone,Email
C01815,Customer_1815,F,1988-07-18,Madurai,Maharashtra,9654217523,customer1815@example.com
C01816,Customer_1816,F,1971-05-03,Ahmedabad,Karnataka,9926944269,customer1816@example.com
C01817,Customer_1817,M,2002-03-11,Bangalore,Tamil Nadu,9463250759,customer1817@example.com
C01818,Customer_1818,F,1988-01-07,Hyderabad,Maharashtra,9166001117,customer1818@example.com
C01819,Customer_1819,F,2004-01-21,Chennai,Gujarat,9788768615,customer1819@example.com
C01820,Customer_1820,M,2010-06-26,Chennai,Gujarat,9865974687,customer1820@example.com
C01821,Customer_1821,F,1988-10-22,Madurai,Gujarat,9852467956,customer1821@example.com
C01822,Customer_1822,F,2002-05-14,Kochi,Telangana,9108484954,customer1822@example.com
C01823,Customer_1823,F,2010-05-20,Hyderabad,Gujarat,9533725200,customer1823@example.com
C01824,Customer_1824,F,1998-11-19,Mumbai,Kerala,9770401096,customer1824@example.com
C01825,Customer_1825,F,2001-04-15,Kochi,Gujarat,9534334693,customer1825@example.com
C01826,Customer_1826,M,2009-07-08,Pune,Tamil Nadu,9139696423,customer1826@example.com
C01827,Customer_1827,F,1987-06-30,Hyderabad,Kerala,9680669084,customer1827@example.com
C01828,Customer_1828,F,1979-08-03,Bangalore,Kerala,9692475544,customer1828@example.com
C01829,Customer_1829,F,1993-05-21,Kochi,Gujarat,9271828050,customer1829@example.com
C01830,Customer_1830,M,1971-04-02,Pune,Karnataka,9993599071,customer1830@example.com
C01831,Customer_1831,F,2002-08-04,Madurai,Kerala,9218586088,customer1831@example.com
C01832,Customer_1832,M,2007-10-02,Kochi,Telangana,9773224887,customer1832@example.com
C01833,Customer_1833,F,1975-07-22,Chennai,Gujarat,9233949085,customer1833@example.com
C01834,Customer_1834,F,1983-05-14,Chennai,Maharashtra,9463977316,customer1834@example.com
C01835,Customer_1835,M,2006-02-16,Mumbai,Telangana,9421265286,customer1835@example.com
C01836,Customer_1836,F,1999-12-01,Hyderabad,Gujarat,9505515484,customer1836@example.com
C01837,Customer_1837,M,1974-09-21,Kochi,Kerala,9725314006,customer1837@example.com
C01838,Customer_1838,M,2006-11-29,Kochi,Maharashtra,9205213639,customer1838@example.com
C01839,Customer_1839,M,2001-12-03,Madurai,Maharashtra,9187990100,customer1839@example.com
C01840,Customer_1840,M,1972-10-15,Madurai,Karnataka,9611372846,customer1840@example.com
C01841,Customer_1841,M,1990-01-05,Bangalore,Telangana,9826732562,customer1841@example.com
C01842,Customer_1842,F,1996-05-21,Madurai,Telangana,9727391402,customer1842@example.com
C01843,Customer_1843,F,1998-07-20,Madurai,Maharashtra,9839827290,customer1843@example.com
C01844,Customer_1844,F,2002-10-28,Madurai,Karnataka,9254990533,customer1844@example.com
C01845,Customer_1845,M,1991-09-30,Ahmedabad,Karnataka,9856477620,customer1845@example.com
C01846,Customer_1846,M,2001-02-25,Mumbai,Maharashtra,9608261670,customer1846@example.com
C01847,Customer_1847,M,2003-06-27,Hyderabad,Kerala,9496567279,customer1847@example.com
C01848,Customer_1848,M,1996-12-26,Madurai,Tamil Nadu,9229779337,customer1848@example.com
C01849,Customer_1849,F,1995-08-25,Pune,Tamil Nadu,9661328067,customer1849@example.com
C01850,Customer_1850,M,1975-04-14,Kochi,Telangana,9502073105,customer1850@example.com
C01851,Customer_1851,F,1983-03-10,Ahmedabad,Tamil Nadu,9949548505,customer1851@example.com
C01852,Customer_1852,M,1976-05-17,Madurai,Tamil Nadu,9427667311,customer1852@example.com
C01853,Customer_1853,F,1979-09-03,Hyderabad,Gujarat,9624838194,customer1853@example.com
C01854,Customer_1854,M,1975-06-28,Kochi,Tamil Nadu,9147977445,customer1854@example.com
C01855,Customer_1855,F,1991-08-02,Pune,Kerala,9585733343,customer1855@example.com
C01856,Customer_1856,F,2005-01-18,Madurai,Maharashtra,9995994586,customer1856@example.com
C01857,Customer_1857,M,2004-03-06,Hyderabad,Kerala,9783394004,customer1857@example.com
C01858,Customer_1858,F,2004-03-02,Ahmedabad,Gujarat,9582190328,customer1858@example.com
C01859,Customer_1859,M,2008-11-11,Kochi,Tamil Nadu,9958791185,customer1859@example.com
C01860,Customer_1860,F,1987-05-16,Mumbai,Maharashtra,9463996201,customer1860@example.com
C01861,Customer_1861,M,2000-01-28,Ahmedabad,Gujarat,9397829240,customer1861@example.com
C01862,Customer_1862,M,2008-11-04,Hyderabad,Gujarat,9126633184,customer1862@example.com
C01863,Customer_1863,F,1995-03-03,Bangalore,Gujarat,9700600523,customer1863@example.com
C01864,Customer_1864,M,1978-08-19,Chennai,Kerala,9660228870,customer1864@example.com
C01865,Customer_1865,M,2003-09-02,Ahmedabad,Kerala,9120040394,customer1865@example.com
C01866,Customer_1866,M,1999-07-12,Hyderabad,Tamil Nadu,9395238760,customer1866@example.com
C01867,Customer_1867,M,1981-01-01,Ahmedabad,Tamil Nadu,9966424854,customer1867@example.com
C01868,Customer_1868,F,1988-01-10,Chennai,Maharashtra,9124978726,customer1868@example.com
C01869,Customer_1869,F,1989-08-09,Hyderabad,Maharashtra,9125830942,customer1869@example.com
C01870,Customer_1870,F,1987-02-19,Pune,Tamil Nadu,9223098723,customer1870@example.com
C01871,Customer_1871,M,1994-04-21,Hyderabad,Telangana,9254655603,customer1871@example.com
C01872,Customer_1872,M,1981-06-19,Bangalore,Karnataka,9429417778,customer1872@example.com
C01873,Customer_1873,F,2000-06-10,Hyderabad,Tamil Nadu,9759787964,customer1873@example.com
C01874,Customer_1874,F,1978-02-21,Chennai,Gujarat,9162815808,customer1874@example.com
C01875,Customer_1875,F,1987-06-29,Bangalore,Telangana,9252965855,customer1875@example.com
C01876,Customer_1876,F,2010-01-22,Kochi,Telangana,9503204182,customer1876@example.com
C01877,Customer_1877,M,1972-04-29,Mumbai,Karnataka,9907597452,customer1877@example.com
C01878,Customer_1878,M,1992-02-11,Madurai,Tamil Nadu,9389145285,customer1878@example.com
C01879,Customer_1879,M,1984-04-12,Ahmedabad,Kerala,9537095027,customer1879@example.com
C01880,Customer_1880,M,1991-09-20,Chennai,Maharashtra,9780259788,customer1880@example.com
C01881,Customer_1881,M,2010-12-27,Chennai,Telangana,9694933780,customer1881@example.com
C01882,Customer_1882,M,1981-01-18,Hyderabad,Telangana,9710149111,customer1882@example.com
C01883,Customer_1883,F,1990-01-02,Bangalore,Gujarat,9637335173,customer1883@example.com
C01884,Customer_1884,M,2005-02-12,Hyderabad,Telangana,9680292764,customer1884@example.com
C01885,Customer_1885,M,2005-01-29,Mumbai,Kerala,9555000733,customer1885@example.com
C01886,Customer_1886,F,1971-11-16,Chennai,Maharashtra,9990531175,customer1886@example.com
C01887,Customer_1887,F,1999-04-18,Hyderabad,Tamil Nadu,9164612445,customer1887@example.com
C01888,Customer_1888,F,1982-04-05,Pune,Gujarat,9508186724,customer1888@example.com
C01889,Customer_1889,F,2007-10-16,Mumbai,Kerala,9647960971,customer1889@example.com
C01890,Customer_1890,F,1972-01-16,Hyderabad,Gujarat,9673474007,customer1890@example.com
C01891,Customer_1891,M,1983-06-27,Bangalore,Maharashtra,9849932764,customer1891@example.com
C01892,Customer_1892,M,2007-04-03,Hyderabad,Gujarat,9697514863,customer1892@example.com
C01893,Customer_1893,F,2009-05-25,Madurai,Karnataka,9755460660,customer1893@example.com
C01894,Customer_1894,F,2009-08-26,Kochi,Gujarat,9380633729,customer1894@example.com
C01895,Customer_1895,F,1982-04-01,Mumbai,Gujarat,9445356445,customer1895@example.com
C01896,Customer_1896,F,1979-06-13,Ahmedabad,Kerala,9452678285,customer1896@example.com
C01897,Customer_1897,M,2011-01-01,Hyderabad,Gujarat,9102198503,customer1897@example.com
C01898,Customer_1898,F,1970-03-12,Chennai,Gujarat,9286332886,customer1898@example.com
C01899,Customer_1899,F,1994-12-07,Ahmedabad,Maharashtra,9677814249,customer1899@example.com
C01900,Customer_1900,M,2005-04-26,Bangalore,Kerala,9133229644,customer1900@example.com
C01901,Customer_1901,F,2000-02-27,Bangalore,Telangana,9972717220,customer1901@example.com
C01902,Customer_1902,F,2007-02-13,Kochi,Maharashtra,9290252696,customer1902@example.com
C01903,Customer_1903,M,1975-08-07,Ahmedabad,Telangana,9307222353,customer1903@example.com
C01904,Customer_1904,F,1970-06-03,Mumbai,Gujarat,9121240400,customer1904@example.com
C01905,Customer_1905,F,2000-07-12,Kochi,Karnataka,9196600815,customer1905@example.com
C01906,Customer_1906,F,2006-04-07,Mumbai,Karnataka,9630223017,customer1906@example.com
C01907,Customer_1907,F,1971-08-26,Pune,Maharashtra,9855965460,customer1907@example.com
C01908,Customer_1908,M,1970-04-27,Mumbai,Gujarat,9525294302,customer1908@example.com
C01909,Customer_1909,M,2009-01-08,Pune,Kerala,9637220565,customer1909@example.com
C01910,Customer_1910,F,1977-08-25,Mumbai,Gujarat,9893296383,customer1910@example.com
C01911,Customer_1911,M,1972-12-06,Hyderabad,Gujarat,9169846182,customer1911@example.com
C01912,Customer_1912,M,1981-08-24,Mumbai,Kerala,9882649192,customer1912@example.com
C01913,Customer_1913,F,1978-08-10,Chennai,Gujarat,9827711835,customer1913@example.com
C01914,Customer_1914,F,2000-07-14,Ahmedabad,Tamil Nadu,9558610676,customer1914@example.com
C01915,Customer_1915,M,2008-04-20,Kochi,Maharashtra,9536879666,customer1915@example.com
C01916,Customer_1916,F,1975-06-18,Ahmedabad,Maharashtra,9488127434,customer1916@example.com
C01917,Customer_1917,M,2009-08-24,Mumbai,Tamil Nadu,9398428319,customer1917@example.com
C01918,Customer_1918,F,1993-11-19,Ahmedabad,Telangana,9105539736,customer1918@example.com
C01919,Customer_1919,F,1978-09-24,Kochi,Tamil Nadu,9713986637,customer1919@example.com
C01920,Customer_1920,M,2003-01-30,Mumbai,Gujarat,9555073531,customer1920@example.com
C01921,Customer_1921,M,1981-03-19,Mumbai,Karnataka,9453502263,customer1921@example.com
C01922,Customer_1922,F,1972-10-26,Bangalore,Tamil Nadu,9615360022,customer1922@example.com
C01923,Customer_1923,F,2006-04-01,Chennai,Kerala,9956009427,customer1923@example.com
C01924,Customer_1924,F,2007-09-14,Pune,Karnataka,9215793020,customer1924@example.com
C01925,Customer_1925,F,1980-09-10,Kochi,Tamil Nadu,9982222571,customer1925@example.com
C01926,Customer_1926,F,1993-04-24,Mumbai,Tamil Nadu,9932954653,customer1926@example.com
C01927,Customer_1927,F,2004-04-10,Bangalore,Gujarat,9579378686,customer1927@example.com
C01928,Customer_1928,M,1973-11-02,Chennai,Tamil Nadu,9505224939,customer1928@example.com
C01929,Customer_1929,F,2009-12-05,Bangalore,Karnataka,9166574389,customer1929@example.com
C01930,Customer_1930,F,1972-06-16,Pune,Kerala,9772361249,customer1930@example.com
C01931,Customer_1931,F,1972-12-13,Bangalore,Gujarat,9159904013,customer1931@example.com
C01932,Customer_1932,M,1983-03-25,Madurai,Maharashtra,9202896950,customer1932@example.com
C01933,Customer_1933,F,1980-06-16,Chennai,Maharashtra,9512230991,customer1933@example.com
C01934,Customer_1934,F,2005-09-01,Madurai,Kerala,9764893749,customer1934@example.com
C01935,Customer_1935,M,1985-03-27,Chennai,Maharashtra,9655353112,customer1935@example.com
C01936,Customer_1936,F,1996-05-14,Mumbai,Tamil Nadu,9210262182,customer1936@example.com
C01937,Customer_1937,M,1996-09-12,Bangalore,Kerala,9947629428,customer1937@example.com
C01938,Customer_1938,M,2010-07-27,Hyderabad,Gujarat,9646425072,customer1938@example.com
C01939,Customer_1939,F,1985-12-10,Madurai,Maharashtra,9878058056,customer1939@example.com
C01940,Customer_1940,F,1978-05-05,Mumbai,Karnataka,9955799705,customer1940@example.com
C01941,Customer_1941,M,1972-09-18,Hyderabad,Telangana,9727626038,customer1941@example.com
C01942,Customer_1942,F,1993-01-07,Kochi,Telangana,9726706507,customer1942@example.com
C01943,Customer_1943,M,1976-08-12,Ahmedabad,Telangana,9747820107,customer1943@example.com
C01944,Customer_1944,F,1983-01-21,Kochi,Tamil Nadu,9655855297,customer1944@example.com
C01945,Customer_1945,M,1972-07-28,Mumbai,Kerala,9979591893,customer1945@example.com
C01946,Customer_1946,M,1988-12-07,Kochi,Karnataka,9315147688,customer1946@example.com
C01947,Customer_1947,M,2005-03-23,Bangalore,Telangana,9303318997,customer1947@example.com
C01948,Customer_1948,F,2001-03-02,Ahmedabad,Kerala,9843473702,customer1948@example.com
C01949,Customer_1949,F,2008-03-21,Kochi,Kerala,9421726973,customer1949@example.com
C01950,Customer_1950,F,1984-09-28,Hyderabad,Tamil Nadu,9587803152,customer1950@example.com
C01951,Customer_1951,M,1992-03-31,Mumbai,Tamil Nadu,9785870900,customer1951@example.com
C01952,Customer_1952,M,2001-02-04,Mumbai,Maharashtra,9769929016,customer1952@example.com
C01953,Customer_1953,M,1980-09-21,Ahmedabad,Gujarat,9925007816,customer1953@example.com
C01954,Customer_1954,F,2006-03-19,Madurai,Karnataka,9529832349,customer1954@example.com
C01955,Customer_1955,M,2007-01-21,Chennai,Telangana,9110621558,customer1955@example.com
C01956,Customer_1956,M,1986-01-20,Chennai,Kerala,9223683564,customer1956@example.com
C01957,Customer_1957,M,1983-01-13,Ahmedabad,Karnataka,9777890337,customer1957@example.com
C01958,Customer_1958,F,1971-12-21,Chennai,Karnataka,9312412969,customer1958@example.com
C01959,Customer_1959,F,1977-10-24,Mumbai,Telangana,9871845007,customer1959@example.com
C01960,Customer_1960,M,1985-03-30,Mumbai,Karnataka,9310440043,customer1960@example.com
C01961,Customer_1961,M,1977-11-24,Pune,Tamil Nadu,9122541876,customer1961@example.com
C01962,Customer_1962,M,1986-12-31,Bangalore,Telangana,9325740666,customer1962@example.com
C01963,Customer_1963,F,1990-06-19,Mumbai,Telangana,9969180872,customer1963@example.com
C01964,Customer_1964,F,1999-08-25,Hyderabad,Kerala,9957944228,customer1964@example.com
C01965,Customer_1965,F,2009-05-27,Bangalore,Tamil Nadu,9255082939,customer1965@example.com
C01966,Customer_1966,M,2005-08-28,Mumbai,Karnataka,9671826271,customer1966@example.com
C01967,Customer_1967,F,2001-02-23,Kochi,Telangana,9743761010,customer1967@example.com
C01968,Customer_1968,F,1998-07-15,Mumbai,Tamil Nadu,9919353456,customer1968@example.com
C01969,Customer_1969,M,2008-04-30,Pune,Karnataka,9451844369,customer1969@example.com
C01970,Customer_1970,M,1972-05-22,Pune,Karnataka,9645750195,customer1970@example.com
C01971,Customer_1971,F,1979-05-22,Bangalore,Maharashtra,9949326796,customer1971@example.com
C01972,Customer_1972,M,1977-07-06,Madurai,Gujarat,9906526424,customer1972@example.com
C01973,Customer_1973,F,1992-05-13,Ahmedabad,Karnataka,9445554954,customer1973@example.com
C01974,Customer_1974,F,1993-07-28,Ahmedabad,Gujarat,9631278888,customer1974@example.com
C01975,Customer_1975,F,1982-01-14,Madurai,Gujarat,9948926569,customer1975@example.com
C01976,Customer_1976,M,1979-04-18,Mumbai,Karnataka,9585417273,customer1976@example.com
C01977,Customer_1977,M,1987-10-05,Mumbai,Telangana,9556364808,customer1977@example.com
C01978,Customer_1978,F,1995-08-19,Hyderabad,Telangana,9373298690,customer1978@example.com
C01979,Customer_1979,M,1976-01-10,Bangalore,Telangana,9577283948,customer1979@example.com
C01980,Customer_1980,F,1980-04-29,Chennai,Maharashtra,9650037226,customer1980@example.com
C01981,Customer_1981,F,1989-02-11,Ahmedabad,Maharashtra,9564399416,customer1981@example.com
C01982,Customer_1982,F,1986-06-27,Ahmedabad,Telangana,9393152423,customer1982@example.com
C01983,Customer_1983,F,1971-02-09,Hyderabad,Maharashtra,9351030533,customer1983@example.com
C01984,Customer_1984,F,1998-12-13,Bangalore,Telangana,9188496207,customer1984@example.com
C01985,Customer_1985,F,2007-10-19,Bangalore,Telangana,9344535679,customer1985@example.com
C01986,Customer_1986,M,1975-04-27,Bangalore,Telangana,9141104326,customer1986@example.com
C01987,Customer_1987,M,1984-12-21,Mumbai,Gujarat,9453520145,customer1987@example.com
C01988,Customer_1988,F,1983-07-31,Pune,Karnataka,9857678011,customer1988@example.com
C01989,Customer_1989,M,2008-05-09,Pune,Tamil Nadu,9926862906,customer1989@example.com
C01990,Customer_1990,F,1982-08-23,Kochi,Maharashtra,9535679851,customer1990@example.com
C01991,Customer_1991,M,1991-03-05,Hyderabad,Maharashtra,9344360546,customer1991@example.com
C01992,Customer_1992,M,2002-06-13,Mumbai,Maharashtra,9350958360,customer1992@example.com
C01993,Customer_1993,F,2002-05-30,Ahmedabad,Telangana,9950312143,customer1993@example.com
C01994,Customer_1994,M,1984-01-17,Mumbai,Maharashtra,9926921933,customer1994@example.com
C01995,Customer_1995,F,1979-05-27,Ahmedabad,Maharashtra,9699627706,customer1995@example.com
C01996,Customer_1996,M,1986-10-23,Hyderabad,Kerala,9237810085,customer1996@example.com
C01997,Customer_1997,F,2003-02-05,Chennai,Maharashtra,9970161858,customer1997@example.com
C01998,Customer_1998,F,1985-03-30,Mumbai,Maharashtra,9557112668,customer1998@example.com
C01999,Customer_1999,F,2004-03-21,Pune,Telangana,9730238228,customer1999@example.com
C02000,Customer_2000,M,1995-06-18,Chennai,Karnataka,9265024710,customer2000@example.com
C02001,Customer_2001,F,1995-06-28,Madurai,Maharashtra,9319263036,customer2001@example.com
C02002,Customer_2002,F,1972-11-09,Madurai,Karnataka,9609788629,customer2002@example.com
C02003,Customer_2003,M,1984-10-01,Ahmedabad,Gujarat,9427110579,customer2003@example.com
C02004,Customer_2004,M,1977-09-09,Bangalore,Gujarat,9693679128,customer2004@example.com
C02005,Customer_2005,M,1971-06-10,Ahmedabad,Tamil Nadu,9300459123,customer2005@example.com
C02006,Customer_2006,M,1973-02-12,Madurai,Telangana,9321075169,customer2006@example.com
C02007,Customer_2007,M,1983-01-22,Bangalore,Maharashtra,9161689886,customer2007@example.com
C02008,Customer_2008,F,1993-04-05,Chennai,Karnataka,9450868832,customer2008@example.com
C02009,Customer_2009,F,1987-07-18,Hyderabad,Tamil Nadu,9238660514,customer2009@example.com
C02010,Customer_2010,F,1991-06-15,Bangalore,Maharashtra,9321705882,customer2010@example.com
C02011,Customer_2011,M,2009-01-17,Mumbai,Telangana,9564071937,customer2011@example.com
C02012,Customer_2012,F,1977-02-14,Pune,Kerala,9317940428,customer2012@example.com
C02013,Customer_2013,F,1982-05-10,Mumbai,Tamil Nadu,9253214356,customer2013@example.com
C02014,Customer_2014,F,1972-11-14,Madurai,Kerala,9967117209,customer2014@example.com
C02015,Customer_2015,M,1993-08-03,Kochi,Kerala,9627162809,customer2015@example.com
C02016,Customer_2016,F,1990-10-03,Chennai,Gujarat,9197820759,customer2016@example.com
C02017,Customer_2017,F,1998-12-28,Ahmedabad,Telangana,9851959157,customer2017@example.com
C02018,Customer_2018,F,1987-07-18,Hyderabad,Maharashtra,9367506478,customer2018@example.com
C02019,Customer_2019,M,2010-05-16,Madurai,Maharashtra,9513030888,customer2019@example.com
C02020,Customer_2020,M,2001-05-02,Bangalore,Maharashtra,9850164093,customer2020@example.com
C02021,Customer_2021,M,1980-10-02,Hyderabad,Telangana,9774399203,customer2021@example.com
C02022,Customer_2022,F,1999-11-27,Bangalore,Gujarat,9880113969,customer2022@example.com
C02023,Customer_2023,M,2010-10-06,Ahmedabad,Maharashtra,9918041802,customer2023@example.com
C02024,Customer_2024,M,1986-07-17,Bangalore,Tamil Nadu,9641589839,customer2024@example.com
C02025,Customer_2025,F,1988-05-25,Ahmedabad,Karnataka,9371406088,customer2025@example.com
